slno,gx,gy,gz,ax,ay,az
972,-12.95419847,0.03816793893,13.04580153,0.06762695313,-0.2514648438,0.6965332031
973,-0.2290076336,-9.679389313,2.938931298,-0.01293945313,-0.6887207031,-0.1853027344
974,10.9389313,1.076335878,-2.595419847,-0.2990722656,0.02563476563,-0.078125
975,-10.19847328,-17.58778626,-4.366412214,-0.826171875,-1.457275391,0.1455078125
976,8.007633588,11.6870229,-4.946564885,-0.34765625,-0.4311523438,-0.2807617188
977,-4.641221374,1.083969466,1.572519084,-0.6447753906,-1.787109375,0.453125
978,2.20610687,5.977099237,-1.969465649,-0.6708984375,2,0.06176757813
979,3.511450382,-11.9389313,2.79389313,-0.4797363281,-0.138671875,0.826171875
980,-2.022900763,-0.6488549618,6.404580153,0.8693847656,0.6669921875,0.2160644531
981,7.511450382,-5.480916031,15.67938931,0.0234375,0.3078613281,0.2746582031
982,-7.641221374,-9.938931298,1.641221374,-0.2919921875,-0.5417480469,0.2758789063
983,0.213740458,-0.6870229008,-0.5648854962,-0.1335449219,-0.9699707031,0.2045898438
984,20.17557252,-6.786259542,-2.190839695,0.3295898438,-1.62890625,-0.4440917969
985,4.908396947,0.2900763359,-2.618320611,-0.3911132813,-1.999023438,0.4025878906
986,-2.381679389,6.366412214,-10.05343511,2,2,0.2583007813
987,12.94656489,1.404580153,6.053435115,-0.01977539063,-0.4797363281,0.6696777344
988,18.27480916,13.11450382,-14.72519084,-1.122070313,-0.5148925781,-0.2683105469
989,-0.07633587786,-0.8778625954,5.198473282,-0.5405273438,-1.994873047,0.7077636719
990,23.39694656,-10.83206107,-15.22900763,-0.23046875,-1.675292969,0.4675292969
991,-9.374045802,-0.9770992366,-4.34351145,0.751953125,-0.9812011719,0.6796875
992,15.09923664,-3.381679389,-15.48091603,1.076171875,0.1059570313,-0.2404785156
993,-5.72519084,-12.04580153,1.129770992,0.4711914063,-1.414306641,0.509765625
994,13.61068702,11.13740458,13.61068702,0.8308105469,-0.2875976563,-0.1440429688
995,-1.480916031,-7.351145038,-4.229007634,-0.1608886719,-0.6647949219,0.3774414063
996,11.18320611,-15.64885496,-28.57251908,0.2609863281,-0.3107910156,-0.08520507813
997,18.28244275,-8.251908397,6.526717557,-0.3256835938,0.1767578125,-0.4482421875
998,4.06870229,-1.702290076,-10.02290076,-0.5056152344,2,0.5769042969
999,-23.32061069,-36.36641221,-1.480916031,-0.3864746094,-0.3979492188,0.1120605469
1000,-0.2824427481,0.1221374046,-1.519083969,-0.4079589844,-0.7058105469,-0.04345703125
1001,-0.8320610687,-5.267175573,0.8854961832,-0.21484375,2,0.2426757813
1002,-21.80916031,18.45038168,17.77099237,-0.9760742188,0.5493164063,0.5910644531
1003,2.374045802,3.93129771,12.33587786,-0.3771972656,-1.530761719,0.5009765625
1004,-2.13740458,3.694656489,17.09160305,0.1801757813,0.06420898438,0.7751464844
1005,-5.687022901,0.8625954198,-2.511450382,-1.069091797,-0.2646484375,0.6708984375
1006,-1.190839695,1.198473282,0.1603053435,0.02880859375,-1.219238281,0.384765625
1007,-10.3740458,1.786259542,12.16793893,-0.1823730469,0.1770019531,-0.5705566406
1008,1.236641221,9.748091603,0.4503816794,0.03784179688,-0.4873046875,-0.4284667969
1009,-11.96946565,3.702290076,2.27480916,-0.5148925781,-1.018310547,1.234313965
1010,-8.366412214,-4.06870229,1.969465649,-0.1027832031,-0.2536621094,-0.08740234375
1011,1.351145038,-2.679389313,-3.534351145,-0.3129882813,-0.7761230469,-0.07397460938
1012,2.641221374,4.335877863,-8.93129771,-0.5148925781,-0.6994628906,-0.02416992188
1013,0.9923664122,-0.7709923664,7.633587786,-0.3923339844,-1.170898438,0.1604003906
1014,-4.175572519,1.190839695,18.11450382,-0.4187011719,0.2922363281,0.7568359375
1015,4.213740458,-8.946564885,-16.8778626,1.903808594,0.7783203125,0.2287597656
1016,-18.77099237,-2.870229008,3.809160305,0.1787109375,-1.567871094,-0.1708984375
1017,4.541984733,-2.671755725,3.427480916,0.05493164063,-0.4240722656,-0.01391601563
1018,-1.954198473,1.610687023,7.442748092,0.0615234375,-0.7448730469,0.1069335938
1019,4,-8.297709924,-1.908396947,-0.09594726563,-0.3229980469,-0.1647949219
1020,0.893129771,-5.038167939,4.809160305,-0.8620605469,-1.546875,0.7875976563
1021,-22.82442748,-5.671755725,7.244274809,-0.017578125,0.2045898438,0.794921875
1022,-13.59541985,0.534351145,23.27480916,-0.1962890625,-0.06567382813,-0.7546386719
1023,63.70229008,10.55725191,-32.0610687,-0.2963867188,2,0.4790039063
1024,-28.46564885,2.389312977,11.54198473,0.2126464844,2,-0.1254882813
1025,2.679389313,-5.900763359,0.4351145038,-0.8325195313,-1.763183594,0.4094238281
1026,-7.893129771,-7.061068702,19.77099237,-0.3876953125,0.5744628906,0.28125
1027,-1.488549618,7.160305344,9.877862595,0.01245117188,-0.7785644531,0.4665527344
1028,0.6641221374,-10.71755725,-6.664122137,0.1623535156,-1.801269531,-1.004394531
1029,-0.3740458015,-2.473282443,0.213740458,0.1889648438,-0.9777832031,0.2565917969
1030,-6.893129771,3.450381679,24.28244275,-0.5808105469,0.00537109375,1.991943359
1031,-1.625954198,0.2977099237,-3.045801527,-0.5036621094,-1.802490234,0.07568359375
1032,-3.435114504,-6.534351145,12.7480916,-0.05688476563,-0.01318359375,-0.2280273438
1033,2.351145038,-3.41221374,3.534351145,-1.265380859,-1.397216797,0.1076660156
1034,9.732824427,10.60305344,-16.08396947,-1.9921875,-1.013671875,-0.1625976563
1035,-8.251908397,1.152671756,-6.160305344,-0.1418457031,2,0.7976074219
1036,2.022900763,1.755725191,-1.694656489,0.5021972656,-1.638427734,-0.2036132813
1037,-6.20610687,2.946564885,-3.022900763,-0.6433105469,-1.916015625,0.2355957031
1038,-1.877862595,-2.916030534,0.09923664122,-0.3884277344,-1.609130859,0.6027832031
1039,-1.832061069,-4.458015267,-2.847328244,-0.2341308594,-0.7199707031,0.07202148438
1040,1.038167939,0.3282442748,2.351145038,0.82421875,0.7211914063,-0.3410644531
1041,2.79389313,-7.152671756,9.358778626,0.1472167969,0.0029296875,0.1623535156
1042,2.374045802,2.129770992,1.969465649,-0.02416992188,-0.4047851563,0.1181640625
1043,-10.09923664,4.13740458,2.236641221,-0.2761230469,-1.999023438,-0.06225585938
1044,10.09160305,3.213740458,-1.908396947,-0.1176757813,-0.7001953125,-0.1066894531
1045,-27.78625954,-16.32824427,-8.763358779,-0.7885742188,2,0.6904296875
